condition,backbone,trial_id,seed,link,source,raw_status,local_raw_dir,missing_reason
resnet_micro,gpt_5_3_codex,trial_002,9301,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_002,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9301_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_003,9302,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_003,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9302_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_004,9303,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_004,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9303_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_005,9304,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_005,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9304_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_006,9305,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_006,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9305_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_007,9306,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_007,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9306_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_008,9307,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_008,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9307_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_009,9308,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_009,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9308_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_010,9309,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_010,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9309_gpt_5_3_codex,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_3_codex,trial_011,9400,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_011,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_012,9401,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_012,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_013,9402,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_013,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_014,9403,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_014,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_015,9404,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_015,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_016,9405,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_016,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_017,9406,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_017,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_018,9407,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_018,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_019,9408,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_019,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_020,9409,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_020,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_021,9410,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_021,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_022,9411,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_022,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_023,9412,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_023,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_024,9413,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_024,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_025,9414,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_025,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_026,9415,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_026,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_027,9416,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_027,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_028,9417,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_028,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_029,9418,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_029,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_3_codex,
resnet_micro,gpt_5_3_codex,trial_030,9419,runs_balanced_n30/resnet_micro/gpt_5_3_codex/trial_030,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_3_codex,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_3_codex,
resnet_micro,gpt_5_4,trial_001,9300,runs_balanced_n30/resnet_micro/gpt_5_4/trial_001,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9300_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_002,9301,runs_balanced_n30/resnet_micro/gpt_5_4/trial_002,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9301_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_003,9302,runs_balanced_n30/resnet_micro/gpt_5_4/trial_003,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9302_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_004,9303,runs_balanced_n30/resnet_micro/gpt_5_4/trial_004,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9303_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_005,9304,runs_balanced_n30/resnet_micro/gpt_5_4/trial_005,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9304_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_006,9305,runs_balanced_n30/resnet_micro/gpt_5_4/trial_006,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9305_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_007,9306,runs_balanced_n30/resnet_micro/gpt_5_4/trial_007,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9306_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_008,9307,runs_balanced_n30/resnet_micro/gpt_5_4/trial_008,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9307_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_009,9308,runs_balanced_n30/resnet_micro/gpt_5_4/trial_009,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9308_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_010,9309,runs_balanced_n30/resnet_micro/gpt_5_4/trial_010,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9309_gpt_5_4,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4,trial_011,9400,runs_balanced_n30/resnet_micro/gpt_5_4/trial_011,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_4,
resnet_micro,gpt_5_4,trial_012,9401,runs_balanced_n30/resnet_micro/gpt_5_4/trial_012,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_4,
resnet_micro,gpt_5_4,trial_013,9402,runs_balanced_n30/resnet_micro/gpt_5_4/trial_013,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_4,
resnet_micro,gpt_5_4,trial_014,9403,runs_balanced_n30/resnet_micro/gpt_5_4/trial_014,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_4,
resnet_micro,gpt_5_4,trial_015,9404,runs_balanced_n30/resnet_micro/gpt_5_4/trial_015,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_4,
resnet_micro,gpt_5_4,trial_016,9405,runs_balanced_n30/resnet_micro/gpt_5_4/trial_016,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_4,
resnet_micro,gpt_5_4,trial_017,9406,runs_balanced_n30/resnet_micro/gpt_5_4/trial_017,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4,
resnet_micro,gpt_5_4,trial_018,9407,runs_balanced_n30/resnet_micro/gpt_5_4/trial_018,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4,
resnet_micro,gpt_5_4,trial_019,9408,runs_balanced_n30/resnet_micro/gpt_5_4/trial_019,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_4,
resnet_micro,gpt_5_4,trial_020,9409,runs_balanced_n30/resnet_micro/gpt_5_4/trial_020,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4,
resnet_micro,gpt_5_4,trial_021,9410,runs_balanced_n30/resnet_micro/gpt_5_4/trial_021,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4,
resnet_micro,gpt_5_4,trial_022,9411,runs_balanced_n30/resnet_micro/gpt_5_4/trial_022,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4,
resnet_micro,gpt_5_4,trial_023,9412,runs_balanced_n30/resnet_micro/gpt_5_4/trial_023,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_4,
resnet_micro,gpt_5_4,trial_024,9413,runs_balanced_n30/resnet_micro/gpt_5_4/trial_024,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4,
resnet_micro,gpt_5_4,trial_025,9414,runs_balanced_n30/resnet_micro/gpt_5_4/trial_025,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4,
resnet_micro,gpt_5_4,trial_026,9415,runs_balanced_n30/resnet_micro/gpt_5_4/trial_026,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4,
resnet_micro,gpt_5_4,trial_027,9416,runs_balanced_n30/resnet_micro/gpt_5_4/trial_027,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4,
resnet_micro,gpt_5_4,trial_028,9417,runs_balanced_n30/resnet_micro/gpt_5_4/trial_028,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4,
resnet_micro,gpt_5_4,trial_029,9418,runs_balanced_n30/resnet_micro/gpt_5_4/trial_029,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4,
resnet_micro,gpt_5_4,trial_030,9419,runs_balanced_n30/resnet_micro/gpt_5_4/trial_030,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4,
resnet_micro,gpt_5_4_mini,trial_001,9300,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_001,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9300_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_002,9301,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_002,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9301_gpt_5_4_mini_02,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_003,9302,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_003,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9302_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_004,9303,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_004,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9303_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_005,9304,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_005,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9304_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_006,9305,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_006,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9305_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_007,9306,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_007,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9306_gpt_5_4_mini_02,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_008,9307,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_008,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9307_gpt_5_4_mini_02,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_009,9308,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_009,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9308_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_010,9309,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_010,runs/worker_pilot/worker_pilot_pilot_resnet_micro_seed9309_gpt_5_4_mini,missing,,source worker_pilot not present in inspected remote workspace
resnet_micro,gpt_5_4_mini,trial_011,9400,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_011,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9400_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_012,9401,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_012,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9401_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_013,9402,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_013,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9402_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_014,9403,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_014,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9403_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_015,9404,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_015,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_4_mini_02,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9404_gpt_5_4_mini_02,
resnet_micro,gpt_5_4_mini,trial_016,9405,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_016,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_017,9406,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_017,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_018,9407,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_018,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_019,9409,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_019,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_020,9410,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_020,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_021,9411,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_021,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_022,9413,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_022,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_023,9414,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_023,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_024,9415,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_024,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_025,9416,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_025,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_026,9417,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_026,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_027,9418,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_027,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_028,9419,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_028,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_029,9420,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_029,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9420_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9420_gpt_5_4_mini,
resnet_micro,gpt_5_4_mini,trial_030,9421,runs_balanced_n30/resnet_micro/gpt_5_4_mini/trial_030,runs/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9421_gpt_5_4_mini,present,raw/worker_confirmation/worker_confirmation_holdout_resnet_micro_seed9421_gpt_5_4_mini,
