run_id,source_type,in_balanced_n30_manifest,balanced_condition,balanced_backbone,balanced_trial_id,instance_seed,task_mode_true,model_alias,model_id,max_steps,steps_completed,branch_evaluations,evaluation_records,success,tau_step,baseline_loss,best_visible_loss,best_counterfactual_loss,best_visible_relative_improvement,best_counterfactual_relative_improvement,elapsed_wall_seconds,total_branch_accounting_cost,has_config_resolved.yaml,has_run_manifest.json,has_baseline_verification.json,has_interactive_initial_prompt.txt,has_interactive_session.json,has_evaluations.jsonl,has_run_summary.json
worker_confirmation_holdout_resnet_micro_seed9405_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_016,9405,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.041018,1.041018,0.4850205913998442,0.4850205913998442,4793.57567691803,3817.1,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_017,9406,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020082,1.530923,1.530923,0.24214809101808735,0.24214809101808735,1672.7592239379883,990.0999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_017,9406,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.416738,1.416738,0.2988871672624176,0.2988871672624176,3364.4116339683533,1824.6999999999998,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9406_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_017,9406,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.5562,1.5562,0.23016609159153592,0.23016609159153592,6059.9802877902985,3846.5,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_018,9407,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020082,1.533407,1.533407,0.24091843796439946,0.24091843796439946,1620.9746160507202,928.3,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_018,9407,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.549308,1.549308,0.23304697532080382,0.23304697532080382,2320.0653052330017,1139.6000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9407_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_018,9407,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.050475,1.050475,0.48034232429290497,0.48034232429290497,4297.561962127686,3157.8,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_019,9408,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.719172,1.719172,0.14921915634144428,0.14921915634144428,614.8227422237396,183.29999999999998,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_019,9408,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.356256,1.356256,0.32881839403097646,0.32881839403097646,2024.46058011055,1029.9,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9408_gpt_5_4_mini_02,worker_confirmation,no,,,,9408,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,0.885117,0.885117,0.5621429896486476,0.5621429896486476,24510.5011947155,22769.40510289702,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_020,9409,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,7,2.020699,1.673834,1.673834,0.17165594677881266,0.17165594677881266,799.2886381149292,314.2,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_020,9409,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.198191,1.198191,0.4068602165654661,0.4068602165654661,10757.64526772499,9278.833343983006,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9409_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_019,9409,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.272729,1.272729,0.37039587429970694,0.37039587429970694,3831.6858773231506,2518.2000000000003,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_021,9410,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,2,2.020699,1.61467,1.61467,0.20093492400402038,0.20093492400402038,1656.2835907936096,859.4,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_021,9410,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,1,2.020699,1.540384,1.540384,0.23769745023875405,0.23769745023875405,2870.760402202606,1912.2,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9410_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_020,9410,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.49147,1.49147,0.2621872642501144,0.2621872642501144,2025.9856042861938,1137.3,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_022,9411,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020082,1.621562,1.621562,0.19727912035254014,0.19727912035254014,1722.8840112686157,1016.7,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_022,9411,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.319193,1.319193,0.34696066793328184,0.34696066793328184,5749.804216861725,4345.2,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9411_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_021,9411,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.414721,1.414721,0.30015409540063576,0.30015409540063576,2107.6270112991333,1036.8000000000002,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_023,9412,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.582272,1.582272,0.21696798978967186,0.21696798978967186,1000.826123714447,491.3,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9412_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_023,9412,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,1,2.020082,1.473951,1.473951,0.27035090654735794,0.27035090654735794,3637.555207967758,2587.7,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_024,9413,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.631049,1.631049,0.19282931302484935,0.19282931302484935,1575.264756679535,1018.8000000000002,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_024,9413,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.359404,1.359404,0.32705504033994653,0.32705504033994653,3042.709392786026,2024.9000000000003,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9413_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_022,9413,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.493231,1.493231,0.26131611818103123,0.26131611818103123,1225.8117606639862,545.8000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_025,9414,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,4,2.020082,1.651961,1.651961,0.182230721327154,0.182230721327154,984.0481181144714,364.30000000000007,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_025,9414,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,1,2.020699,1.287696,1.287696,0.3627472473634124,0.3627472473634124,4048.359256505966,3187.1,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9414_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_023,9414,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.513111,1.513111,0.2514817150842825,0.2514817150842825,3967.799634695053,2266.0,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_026,9415,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020082,1.645697,1.645697,0.1853315855494975,0.1853315855494975,1028.9219462871552,427.99999999999994,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_026,9415,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.513843,1.513843,0.2508320140703786,0.2508320140703786,1785.7868995666504,1142.4,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9415_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_024,9415,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.458802,1.458802,0.2783477411296208,0.2783477411296208,2170.629960536957,1424.1573308359891,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_027,9416,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020699,1.633701,1.633701,0.19151689588602752,0.19151689588602752,934.3864376544952,443.0,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_027,9416,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.464981,1.464981,0.27479132035234205,0.27479132035234205,1733.1801590919495,849.6000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9416_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_025,9416,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.316472,1.316472,0.34875672466886803,0.34875672466886803,8532.398452997208,6835.3,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_028,9417,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020699,1.608773,1.608773,0.20385322108834616,0.20385322108834616,1560.5919296741486,1010.8,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_028,9417,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,1,2.020082,1.42115,1.42115,0.2964889544087814,0.2964889544087814,4592.312743663788,3457.7000000000003,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9417_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_026,9417,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.492375,1.492375,0.2617395713526015,0.2617395713526015,2918.0055663585663,1696.5,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_029,9418,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,2,2.020082,1.503707,1.503707,0.2556208114324072,0.2556208114324072,2637.7259221076965,1796.3999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_029,9418,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.161894,1.161894,0.4250039219101905,0.4250039219101905,3216.301595926285,2402.2000000000003,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9418_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_027,9418,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.560553,1.560553,0.2280127134889128,0.2280127134889128,3130.241328716278,1652.6000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_3_codex,worker_confirmation,yes,resnet_micro,gpt_5_3_codex,trial_030,9419,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020082,1.69655,1.69655,0.16015785497816423,0.16015785497816423,1922.0000202655792,1198.8000000000002,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4,worker_confirmation,yes,resnet_micro,gpt_5_4,trial_030,9419,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.533342,1.533342,0.24095061487602976,0.24095061487602976,1095.0442759990692,397.3,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9419_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_028,9419,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.37201,1.37201,0.32128272672182445,0.32128272672182445,5014.252780675888,3609.8,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9420_gpt_5_3_codex,worker_confirmation,no,,,,9420,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.545875,1.545875,0.23498007372696275,0.23498007372696275,1205.0780198574066,680.0999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9420_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_029,9420,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.146946,1.146946,0.43261925079459307,0.43261925079459307,5491.0881950855255,4114.0,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9421_gpt_5_3_codex,worker_confirmation,no,,,,9421,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,2,2.020699,1.51539,1.51539,0.25006643740606593,0.25006643740606593,2370.3374967575073,1733.0000000000002,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9421_gpt_5_4,worker_confirmation,no,,,,9421,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020082,1.368738,1.368738,0.3224344358298326,0.3224344358298326,3373.5757098197937,2439.4,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9421_gpt_5_4_mini,worker_confirmation,yes,resnet_micro,gpt_5_4_mini,trial_030,9421,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,1,2.021475,1.192934,1.192934,0.4098695259649514,0.4098695259649514,9091.228073120117,7596.000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9422_gpt_5_3_codex,worker_confirmation,no,,,,9422,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,2,2.020082,1.638704,1.638704,0.18879332621151024,0.18879332621151024,1254.9975137710571,616.6999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9422_gpt_5_4_02,worker_confirmation,no,,,,9422,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.400173,1.400173,0.30708482559747896,0.30708482559747896,1523.5384197235107,845.9,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9422_gpt_5_4_mini,worker_confirmation,no,,,,9422,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.615979,1.615979,0.20059412062973822,0.20059412062973822,1933.1401097774506,930.0936179460027,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9423_gpt_5_3_codex,worker_confirmation,no,,,,9423,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020699,1.505446,1.505446,0.25498750679839005,0.25498750679839005,1619.623385667801,1033.2,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9423_gpt_5_4,worker_confirmation,no,,,,9423,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.332804,1.332804,0.34042427892526295,0.34042427892526295,2381.761117219925,1599.9999999999995,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9423_gpt_5_4_mini,worker_confirmation,no,,,,9423,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,2,2.021475,1.426443,1.426443,0.29435535932920276,0.29435535932920276,1904.2241065502167,986.8999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9424_gpt_5_3_codex,worker_confirmation,no,,,,9424,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,5,2.020699,1.562102,1.562102,0.22694968424292777,0.22694968424292777,1665.4803676605225,1114.6999999999998,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9424_gpt_5_4,worker_confirmation,no,,,,9424,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,3,2.020699,1.472929,1.472929,0.27107946309668096,0.27107946309668096,1942.9654738903046,1254.7000000000003,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9424_gpt_5_4_mini,worker_confirmation,no,,,,9424,resnet_micro,gpt_5_4_mini,gpt-5.4-mini,20,20,20,20,True,3,2.021475,1.42073,1.42073,0.29718151349880656,0.29718151349880656,1705.6051473617554,822.5999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9425_gpt_5_3_codex,worker_confirmation,no,,,,9425,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.638406,1.638406,0.1891884936846111,0.1891884936846111,880.5435917377472,369.4,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9425_gpt_5_4,worker_confirmation,no,,,,9425,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,2,2.020699,1.528366,1.528366,0.24364489713707985,0.24364489713707985,1874.2621505260468,1208.5,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9426_gpt_5_3_codex,worker_confirmation,no,,,,9426,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020699,1.624137,1.624137,0.19624991154051152,0.19624991154051152,1158.8598277568817,608.1000000000001,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9426_gpt_5_4,worker_confirmation,no,,,,9426,resnet_micro,gpt_5_4,gpt-5.4,20,20,20,20,True,1,2.020082,1.365443,1.365443,0.324065557734785,0.324065557734785,2979.389348745346,2070.8999999999996,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9427_gpt_5_3_codex,worker_confirmation,no,,,,9427,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,2,2.020699,1.608236,1.608236,0.20411897071260984,0.20411897071260984,1659.9467837810516,1068.2,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9428_gpt_5_3_codex,worker_confirmation,no,,,,9428,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,3,2.020699,1.588378,1.588378,0.21394626314953388,0.21394626314953388,1310.772566318512,745.1999999999999,True,True,True,True,True,True,True
worker_confirmation_holdout_resnet_micro_seed9429_gpt_5_3_codex,worker_confirmation,no,,,,9429,resnet_micro,gpt_5_3_codex,gpt-5.3-codex,20,20,20,20,True,1,2.020699,1.578992,1.578992,0.21859119047418743,0.21859119047418743,1331.1699719429016,761.7,True,True,True,True,True,True,True
